Date;Open;High;Low;Close;Adj Close;Volume
2018-12-08;0.851335;1.052972;0.812106;1.050080;1.050080;13266
2018-12-09;0.860693;1.113871;0.860693;0.991976;0.991976;11793
2018-12-10;0.990771;1.078139;0.849267;0.872518;0.872518;13275
2018-12-11;0.871577;1.052449;0.837251;1.052449;1.052449;17505
2018-12-12;1.051059;1.130727;0.903528;0.985828;0.985828;11816
2018-12-13;0.986328;1.045040;0.880371;0.985493;0.985493;14318
2018-12-14;0.984881;1.025928;0.822047;0.869955;0.869955;12854
2018-12-15;0.870617;0.995897;0.819000;0.883861;0.883861;13574
2018-12-16;0.883722;1.841379;0.833824;1.633057;1.633057;18427
2018-12-17;1.634745;1.640798;0.866098;1.171719;1.171719;11577
2018-12-18;1.171910;1.296243;1.069250;1.296243;1.296243;12904
2018-12-19;1.300216;1.491821;1.291524;1.396157;1.396157;14678
2018-12-20;1.392694;1.580638;1.320667;1.481936;1.481936;17433
2018-12-21;1.477411;1.550650;1.352354;1.405517;1.405517;12299
2018-12-22;1.463156;1.483587;1.373501;1.417651;1.417651;17488
2018-12-23;1.420604;1.530447;1.415977;1.495802;1.495802;14243
2018-12-24;1.496429;1.602426;1.454330;1.457319;1.457319;14971
2018-12-25;1.460483;1.635995;1.337366;1.405600;1.405600;16455
2018-12-26;1.405484;1.473102;1.154545;1.204379;1.204379;24260
2018-12-27;1.203552;1.354013;1.166139;1.269182;1.269182;16947
2018-12-28;1.270407;1.423222;1.171355;1.351106;1.351106;13874
2018-12-29;1.353220;1.415526;1.261458;1.265372;1.265372;22052
2018-12-30;1.266657;1.394567;1.149688;1.260232;1.260232;29679
2018-12-31;1.261772;1.372134;1.197097;1.267531;1.267531;18281
2019-01-01;1.270088;1.313582;1.135032;1.289940;1.289940;16901
2019-01-02;1.292713;1.409785;1.246557;1.371433;1.371433;23293
2019-01-03;1.372591;1.392640;1.242359;1.350710;1.350710;23731
2019-01-04;1.351819;1.402378;1.280965;1.387940;1.387940;22494
2019-01-05;1.384298;1.407589;1.314222;1.350497;1.350497;25971
2019-01-06;1.350485;1.463084;1.247095;1.403500;1.403500;21097
2019-01-07;1.403834;1.546979;1.353012;1.507708;1.507708;26457
2019-01-08;1.481446;1.539064;1.446539;1.523629;1.523629;21140
2019-01-09;1.526390;1.662186;1.452586;1.464500;1.464500;24655
2019-01-10;1.465611;1.620397;1.311866;1.324232;1.324232;18253
2019-01-11;1.323960;1.435185;1.316233;1.391193;1.391193;16963
2019-01-12;1.389844;1.429145;1.113201;1.114499;1.114499;17781
2019-01-13;1.113479;1.306302;0.716443;0.871975;0.871975;23368
2019-01-14;0.872399;1.146641;0.870885;0.985232;0.985232;21934
2019-01-15;0.984981;1.146248;0.960720;1.028094;1.028094;19500
2019-01-16;1.026258;1.140511;0.993038;1.081622;1.081622;19282
2019-01-17;1.081677;1.116651;0.954712;1.051105;1.051105;19901
2019-01-18;1.050762;1.141388;0.956199;0.986749;0.986749;24809
2019-01-19;0.987047;1.119536;0.986377;1.014717;1.014717;17111
2019-01-20;1.052997;1.119121;0.961425;1.077199;1.077199;22309
2019-01-21;1.078346;1.090629;0.941960;0.988553;0.988553;19470
2019-01-22;0.989163;1.093311;0.929241;0.979638;0.979638;24174
2019-01-23;0.979659;1.075815;0.965276;0.987782;0.987782;18211
2019-01-24;0.999939;1.013799;0.974609;0.997294;0.997294;20181
2019-01-25;1.000349;1.035037;0.972697;1.027866;1.027866;16382
2019-01-26;1.027791;1.046562;0.977797;0.985242;0.985242;18396
2019-01-27;0.942841;0.999339;0.923812;0.945054;0.945054;24085
2019-01-28;0.944848;1.041243;0.805919;0.882677;0.882677;21223
2019-01-29;0.883297;1.036558;0.828712;0.839450;0.839450;25562
2019-01-30;0.840132;1.007796;0.764754;0.879942;0.879942;17561
2019-01-31;0.879709;1.009034;0.765522;0.883059;0.883059;17102
2019-02-01;0.883938;0.994764;0.785496;0.808665;0.808665;21627
2019-02-02;0.807689;1.014638;0.802634;0.822100;0.822100;16217
2019-02-03;0.964554;0.981305;0.803465;0.927969;0.927969;17477
2019-02-04;0.932382;1.002413;0.850764;0.980194;0.980194;18211
2019-02-05;0.977001;0.997241;0.868339;0.913707;0.913707;24968
2019-02-06;0.916945;0.940656;0.867785;0.937990;0.937990;13308
2019-02-07;0.938174;0.987713;0.885320;0.958986;0.958986;13780
2019-02-08;0.959237;1.048780;0.884358;1.034270;1.034270;22304
2019-02-09;1.034307;1.067831;0.743805;0.853002;0.853002;20062
2019-02-10;0.854490;1.060924;0.821621;1.017488;1.017488;20022
2019-02-11;1.004993;1.064074;0.880114;1.037516;1.037516;14184
2019-02-12;1.039568;1.320056;0.921328;1.183811;1.183811;20395
2019-02-13;1.183567;1.329547;1.070768;1.290041;1.290041;20934
2019-02-14;1.287784;1.488765;1.170929;1.269991;1.269991;17682
2019-02-15;1.271585;1.442714;1.237028;1.337867;1.337867;19106
2019-02-16;1.338786;1.495808;1.232927;1.432198;1.432198;20266
2019-02-17;1.432289;1.616399;1.318146;1.612232;1.612232;18165
2019-02-18;1.612630;1.849634;1.411807;1.762888;1.762888;28647
2019-02-19;1.764985;1.901621;1.628253;1.749456;1.749456;14924
2019-02-20;1.747969;1.760808;1.591321;1.666516;1.666516;22909
2019-02-21;1.665875;1.665875;1.533510;1.565884;1.565884;19445
2019-02-22;1.563141;1.653507;1.507911;1.611186;1.611186;26538
2019-02-23;1.608353;1.748984;1.508606;1.614357;1.614357;61880
2019-02-24;1.615745;1.759929;1.534095;1.560333;1.560333;35244
2019-02-25;1.529885;1.649713;1.529885;1.649713;1.649713;21339
2019-02-26;1.644740;1.853618;1.559243;1.779452;1.779452;21579
2019-02-27;1.781053;1.902372;1.624351;1.729459;1.729459;20803
2019-02-28;1.731489;1.928365;1.699840;1.703503;1.703503;22626
2019-03-01;1.695850;1.826420;1.632575;1.664181;1.664181;26178
2019-03-02;1.663027;1.740367;1.472934;1.586595;1.586595;22385
2019-03-03;1.584949;1.855270;1.548298;1.750101;1.750101;25700
2019-03-04;1.747134;1.833134;1.543349;1.688262;1.688262;17828
2019-03-05;1.689039;1.783476;1.584865;1.627249;1.627249;14465
2019-03-06;1.759649;1.784298;1.602687;1.737551;1.737551;25150
2019-03-07;1.737448;1.740769;1.555824;1.579117;1.579117;24261
2019-03-08;1.580913;1.812159;1.550987;1.562424;1.562424;19218
2019-03-09;1.561329;1.785338;1.559956;1.670790;1.670790;26627
2019-03-10;1.673004;1.935556;1.576239;1.766150;1.766150;23372
2019-03-11;1.767241;1.833244;1.596791;1.683990;1.683990;16276
2019-03-12;1.685891;1.770406;1.483548;1.580823;1.580823;23761
2019-03-13;1.584526;1.939733;1.514742;1.933021;1.933021;25194
2019-03-14;1.932395;1.955678;1.616776;1.848402;1.848402;24262
2019-03-15;1.847036;1.970953;1.722918;1.819013;1.819013;22887
2019-03-16;1.818656;1.987023;1.815321;1.907395;1.907395;28197
2019-03-17;1.907628;1.938968;1.815333;1.878626;1.878626;20288
2019-03-18;1.880250;2.007773;1.810141;1.819055;1.819055;27809
2019-03-19;1.820319;2.024806;1.819385;1.948628;1.948628;23736
2019-03-20;1.930429;2.018139;1.901524;2.014412;2.014412;28275
2019-03-21;2.017412;2.681533;1.930205;2.409573;2.409573;28807
2019-03-22;2.404488;2.579270;1.967041;2.119148;2.119148;26113
2019-03-23;2.117772;2.256985;1.990996;2.183251;2.183251;21553
2019-03-24;2.180963;2.547092;2.051202;2.523495;2.523495;21301
2019-03-25;2.527811;2.783418;2.126137;2.639582;2.639582;28525
2019-03-26;2.629789;2.883972;2.500865;2.848171;2.848171;19528
2019-03-27;2.849705;3.110458;2.693297;2.764696;2.764696;27156
2019-03-28;2.764696;3.120937;2.758717;3.053240;3.053240;22483
2019-03-29;3.053240;3.142516;2.824641;2.864727;2.864727;15421
2019-03-30;2.858953;3.266880;2.714755;2.885706;2.885706;19874
2019-03-31;2.885706;2.887143;2.236593;2.613427;2.613427;29798
2019-04-01;2.612273;2.778089;2.207976;2.479763;2.479763;29633
2019-04-02;2.481941;3.100190;2.344952;2.720259;2.720259;32831
2019-04-03;2.721701;3.121966;2.273308;2.502960;2.502960;36262
2019-04-04;2.504272;2.736561;2.026779;2.261185;2.261185;35913
2019-04-05;2.261060;2.639198;2.212344;2.467417;2.467417;20682
2019-04-06;2.468030;2.568909;1.318106;1.676192;1.676192;37959
2019-04-07;1.674496;2.486608;1.577686;1.984574;1.984574;23184
2019-04-08;1.984935;2.121179;1.850023;2.072342;2.072342;25614
2019-04-09;2.072342;2.080723;1.707509;1.723165;1.723165;33796
2019-04-10;1.722673;1.837120;1.717763;1.796800;1.796800;32758
2019-04-11;1.797653;1.806051;1.691314;1.718409;1.718409;26648
2019-04-12;1.717915;2.475278;1.680363;1.766547;1.766547;34917
2019-04-13;1.766547;2.429164;1.727190;2.181624;2.181624;30465
2019-04-14;2.181624;2.390620;1.788040;2.262509;2.262509;26041
2019-04-15;2.262509;2.393539;1.758326;2.133318;2.133318;30940
2019-04-16;2.133297;2.133297;1.766517;1.983067;1.983067;25026
2019-04-17;1.982225;2.088342;1.616676;1.938849;1.938849;22839
2019-04-18;1.938877;2.109400;1.791905;2.061217;2.061217;18874
2019-04-19;2.061137;2.079175;1.838482;1.983569;1.983569;25760
2019-04-20;1.983569;2.133159;1.768156;2.071409;2.071409;28151
2019-04-21;2.072248;2.119012;1.944570;2.103132;2.103132;28987
2019-04-22;2.102085;2.160670;1.948184;1.999057;1.999057;26630
2019-04-23;1.999543;2.248821;1.984174;2.112438;2.112438;37681
2019-04-24;2.112438;2.221863;2.036232;2.175927;2.175927;38453
2019-04-25;2.176020;2.571953;2.155807;2.311023;2.311023;31076
2019-04-26;2.318725;2.837198;2.066872;2.383819;2.383819;33277
2019-04-27;2.385268;2.635266;2.160661;2.396284;2.396284;29346
2019-04-28;2.396732;2.579257;2.152095;2.207447;2.207447;28721
2019-04-29;2.208661;2.530559;2.033942;2.044251;2.044251;35362
2019-04-30;2.044467;2.440802;2.044467;2.439150;2.439150;27200
2019-05-01;2.438705;3.695444;2.161940;3.695444;3.695444;43742
2019-05-02;3.696245;3.699142;2.803862;2.910832;2.910832;31906
2019-05-03;2.910832;3.552070;2.500683;2.964522;2.964522;31190
2019-05-04;2.964522;3.690242;2.689863;3.210579;3.210579;41992
2019-05-05;3.210050;3.392430;2.927302;3.040729;3.040729;28489
2019-05-06;3.039174;3.174381;2.895707;3.059046;3.059046;30384
2019-05-07;3.058140;3.797864;2.796190;3.398515;3.398515;42345
2019-05-08;3.394005;3.770387;2.963198;3.325046;3.325046;44895
2019-05-09;3.325046;3.788509;3.312251;3.782497;3.782497;37994
2019-05-10;3.780880;3.885969;3.030172;3.069557;3.069557;44014
2019-05-11;3.069557;3.992422;3.068007;3.594298;3.594298;47989
2019-05-12;3.597064;4.400075;3.057312;3.639589;3.639589;37237
2019-05-13;3.639589;4.295436;3.130202;3.214412;3.214412;36498
2019-05-14;3.216355;3.725949;2.859261;3.412492;3.412492;56135
2019-05-15;3.410549;3.896560;2.973377;3.757907;3.757907;44746
2019-05-16;3.752646;3.865344;3.165590;3.691365;3.691365;45608
2019-05-17;3.689933;3.697908;2.932033;3.371181;3.371181;32813
2019-05-18;3.371181;3.397215;2.903077;3.172834;3.172834;41119
2019-05-19;3.174139;3.658757;2.660494;3.130730;3.130730;48214
2019-05-20;3.131101;3.210665;2.609531;2.769081;2.769081;50969
2019-05-21;2.767485;3.039016;2.612928;2.756497;2.756497;48886
2019-05-22;2.755955;3.240551;2.677185;2.716278;2.716278;39196
2019-05-23;2.712741;3.245328;2.661506;3.085768;3.085768;51185
2019-05-24;3.086872;3.261445;2.807076;2.968688;2.968688;39113
2019-05-25;2.968688;3.144250;2.796327;3.138591;3.138591;40424
2019-05-26;3.138591;3.459119;2.813978;3.138355;3.138355;42060
2019-05-27;3.139706;3.544254;2.910547;3.123424;3.123424;48840
2019-05-28;3.121764;3.517031;2.926533;3.516218;3.516218;56691
2019-05-29;3.515403;3.515403;2.877818;3.482835;3.482835;62673
2019-05-30;3.482835;3.516439;2.750208;3.336329;3.336329;43835
2019-05-31;3.336329;3.428655;2.802340;3.284802;3.284802;61042
2019-06-01;3.284207;3.383042;3.225764;3.261041;3.261041;23241
2019-06-02;3.261041;3.312583;3.066218;3.260902;3.260902;51860
2019-06-03;3.261608;3.301981;2.727096;2.731171;2.731171;40399
2019-06-04;2.727864;3.035074;2.559453;2.928697;2.928697;38616
2019-06-05;2.928697;3.003195;2.596567;2.949809;2.949809;46198
2019-06-06;2.950109;3.118369;2.086912;2.960127;2.960127;40612
2019-06-07;2.960299;3.117403;2.180772;2.769303;2.769303;46119
2019-06-08;2.768785;2.928299;2.328668;2.923121;2.923121;43809
2019-06-09;2.923121;2.934545;2.310652;2.555053;2.555053;47967
2019-06-10;2.548651;2.759068;2.300623;2.628181;2.628181;38600
2019-06-11;2.630797;2.635326;2.413878;2.502280;2.502280;53811
2019-06-12;2.502280;2.637641;2.364983;2.373561;2.373561;46000
2019-06-13;2.375231;2.545806;2.175660;2.473342;2.473342;30460
2019-06-14;2.475018;2.677683;1.879639;2.667163;2.667163;54727
2019-06-15;2.668307;2.672802;2.143120;2.193724;2.193724;36033
2019-06-16;2.193724;2.764601;2.165704;2.690495;2.690495;41578
2019-06-17;2.692765;2.920960;2.218577;2.892748;2.892748;75
2019-06-18;2.891498;4.506263;2.196811;2.738160;2.738160;1970
2019-06-19;2.740012;3.471878;2.733347;3.461423;3.461423;661
2019-06-20;3.460756;4.934282;2.607988;3.518144;3.518144;8505
2019-06-21;3.520181;4.636073;3.519844;4.636073;4.636073;11602
2019-06-22;4.649649;5.001216;3.884372;4.798985;4.798985;14238
2019-06-23;4.799783;4.883165;2.632116;3.898158;3.898158;11822
2019-06-24;3.898158;5.450859;2.256292;3.090889;3.090889;62150
2019-06-25;3.090513;3.851040;2.916181;3.349013;3.349013;78078
2019-06-26;3.349013;3.850584;3.125732;3.558905;3.558905;79997
2019-06-27;3.558905;3.642550;2.336298;3.123451;3.123451;57269
2019-06-28;3.123451;3.431066;2.399221;3.430622;3.430622;67271
2019-06-29;3.433353;3.433897;2.456542;3.313505;3.313505;74626
2019-06-30;3.310767;3.366848;2.923925;2.923925;2.923925;66861
2019-07-01;2.923925;3.104284;2.135925;2.138354;2.138354;50964
2019-07-02;2.138833;2.884078;2.012505;2.864741;2.864741;58717
2019-07-03;2.864709;3.127955;2.391144;3.124731;3.124731;76339
2019-07-04;3.124514;3.134825;1.968554;2.777284;2.777284;65602
2019-07-05;2.776526;2.920765;2.709222;2.757021;2.757021;83249
2019-07-06;2.756484;2.869769;2.363880;2.372010;2.372010;56941
2019-07-07;2.371972;2.657322;1.907719;2.294143;2.294143;55573
2019-07-08;2.294095;2.531031;1.972974;2.367632;2.367632;77538
2019-07-09;2.486658;2.644640;2.163554;2.280886;2.280886;71519
2019-07-10;2.280830;2.705988;2.097784;2.301899;2.301899;57138
2019-07-11;2.302209;2.475193;1.889669;1.970429;1.970429;45303
2019-07-12;1.971994;2.299173;1.902215;2.075230;2.075230;76749
2019-07-13;2.076032;2.441000;1.880850;2.236672;2.236672;85423
2019-07-14;2.453775;2.458133;1.815080;2.207993;2.207993;55762
2019-07-15;2.209330;2.209345;1.792355;2.044857;2.044857;39218
2019-07-16;2.042827;2.064795;1.590349;1.711049;1.711049;46499
2019-07-17;1.707527;1.843484;1.571966;1.810763;1.810763;50702
2019-07-18;1.811856;1.923141;1.576166;1.783981;1.783981;64245
2019-07-19;1.783981;1.919034;1.718310;1.782031;1.782031;55631
2019-07-20;1.782456;2.412864;1.754712;2.033998;2.033998;63037
2019-07-21;2.033998;3.162903;1.810687;2.997314;2.997314;56413
2019-07-22;2.998187;3.037694;1.767983;2.468484;2.468484;56838
2019-07-23;2.468096;2.469511;1.774909;1.972224;1.972224;37010
2019-07-24;1.972224;2.265933;1.703505;1.771770;1.771770;57627
2019-07-25;1.771053;2.315104;1.753428;2.135816;2.135816;54213
2019-07-26;2.135816;2.204686;1.747530;1.921674;1.921674;72471
2019-07-27;1.921674;2.107875;1.715233;1.734431;1.734431;59792
2019-07-28;1.732739;2.477312;1.715464;1.960140;1.960140;63011
2019-07-29;1.960008;2.362583;1.914536;2.254622;2.254622;63352
2019-07-30;2.254712;2.520429;1.889252;2.256567;2.256567;55977
2019-07-31;2.255838;2.578820;2.122370;2.236472;2.236472;51393
2019-08-01;2.237560;2.677281;2.233624;2.492425;2.492425;58381
2019-08-02;2.492931;2.802758;2.439765;2.687495;2.687495;59876
2019-08-03;2.686865;2.850346;2.487342;2.696078;2.696078;57140
2019-08-04;2.696595;2.810294;2.535645;2.598603;2.598603;67993
2019-08-05;2.598034;2.870649;2.596475;2.790808;2.790808;54725
2019-08-06;2.787994;2.954736;2.295058;2.484206;2.484206;71928
2019-08-07;2.483542;2.645101;2.089943;2.377998;2.377998;74045
2019-08-08;2.377998;2.381746;2.141094;2.365543;2.365543;71869
2019-08-09;2.364490;2.708238;2.320506;2.462708;2.462708;74526
2019-08-10;2.462708;2.625687;2.262655;2.382603;2.382603;59970
2019-08-11;2.382377;2.406974;2.270025;2.340671;2.340671;61414
2019-08-12;2.341409;2.400065;1.833549;2.117380;2.117380;74662
2019-08-13;2.117802;2.260344;1.860604;2.031297;2.031297;61759
2019-08-14;2.030941;2.103451;1.784531;2.003040;2.003040;41989
2019-08-15;2.007511;2.076779;1.693551;1.902000;1.902000;65932
2019-08-16;1.902258;2.081835;1.797833;1.981434;1.981434;59537
2019-08-17;1.981942;2.044368;1.777419;1.895143;1.895143;66082
2019-08-18;1.894924;1.945451;1.819674;1.870525;1.870525;47247
2019-08-19;1.871405;1.939955;1.824964;1.916668;1.916668;58643
2019-08-20;1.916943;1.950262;1.831259;1.898800;1.898800;57517
2019-08-21;1.898800;1.923435;1.744670;1.825004;1.825004;58686
2019-08-22;1.825004;1.835480;1.677075;1.749614;1.749614;37810
2019-08-23;1.749614;1.871123;1.740532;1.852946;1.852946;57499
2019-08-24;1.852698;1.872251;1.731355;1.774520;1.774520;61149
2019-08-25;1.774520;1.817883;1.739449;1.817844;1.817844;62456
2019-08-26;1.820361;1.885051;1.787042;1.831285;1.831285;64433
2019-08-27;1.831807;1.866978;1.741931;1.856408;1.856408;48640
2019-08-28;1.856705;2.031956;1.555804;1.673723;1.673723;61245
2019-08-29;1.673846;1.673846;1.514324;1.541054;1.541054;50059
2019-08-30;1.541054;1.627511;1.371960;1.500718;1.500718;47198
2019-08-31;1.501350;1.634381;1.464787;1.587576;1.587576;50451
2019-09-01;1.588010;1.657616;1.461852;1.531453;1.531453;55070
2019-09-02;1.531576;1.737723;1.525999;1.710946;1.710946;65478
2019-09-03;1.711305;1.826653;1.102006;1.587458;1.587458;61680
2019-09-04;1.586976;1.814611;0.836190;1.662353;1.662353;60877
2019-09-05;1.662607;1.748391;1.196369;1.257380;1.257380;67773
2019-09-06;1.257380;1.686904;1.193442;1.525827;1.525827;55998
2019-09-07;1.526376;1.526376;1.187897;1.463063;1.463063;60818
2019-09-08;1.462120;1.523336;1.216775;1.486569;1.486569;56698
2019-09-09;1.486849;1.803788;1.369180;1.651323;1.651323;41881
2019-09-10;1.650852;1.756663;1.512348;1.689351;1.689351;37414
2019-09-11;1.689450;1.706928;1.587574;1.706161;1.706161;53227
2019-09-12;1.706711;1.856455;1.615082;1.779676;1.779676;47543
2019-09-13;1.827180;1.862302;1.174147;1.174147;1.174147;77302
2019-09-14;1.174506;1.844277;1.172177;1.646533;1.646533;50636
2019-09-15;1.646533;1.869325;1.408273;1.719833;1.719833;63127
2019-09-16;1.719790;1.840466;1.605762;1.722148;1.722148;64727
2019-09-17;1.722239;2.260787;1.401576;1.920672;1.920672;65712
2019-09-18;1.919818;2.282904;1.481042;1.890465;1.890465;63780
2019-09-19;1.891805;2.213897;1.603071;1.835232;1.835232;52273
2019-09-20;1.838056;2.042977;1.822901;2.006608;2.006608;61469
2019-09-21;2.005693;2.175949;1.799117;1.913273;1.913273;49583
2019-09-22;1.912920;2.007194;1.796508;1.855745;1.855745;45745
2019-09-23;1.855688;1.958841;1.784731;1.834039;1.834039;48038
2019-09-24;1.835774;1.900700;1.540442;1.673298;1.673298;37927
2019-09-25;1.673786;1.707307;1.361961;1.579069;1.579069;45931
2019-09-26;1.579076;1.614365;1.349874;1.393068;1.393068;43988
2019-09-27;1.392991;1.544787;1.087622;1.114772;1.114772;36848
2019-09-28;1.114897;1.301344;0.957726;1.301344;1.301344;50426
2019-09-29;1.302190;1.343985;0.965983;1.037706;1.037706;43491
2019-09-30;1.037544;1.386542;0.937801;1.096638;1.096638;56694
2019-10-01;1.096811;1.394485;0.747121;1.000951;1.000951;43141
2019-10-02;1.000951;1.016033;0.596334;0.963580;0.963580;44684
2019-10-03;0.963166;0.965699;0.756287;0.897406;0.897406;46383
2019-10-04;0.897246;1.064730;0.682443;0.893115;0.893115;28658
2019-10-05;0.893115;1.033182;0.649601;0.837490;0.837490;35385
2019-10-06;0.837407;0.849742;0.694748;0.746217;0.746217;38712
2019-10-07;0.745227;0.827159;0.678422;0.757799;0.757799;50341
2019-10-08;0.797860;0.833034;0.716583;0.758278;0.758278;60229
2019-10-09;0.758278;1.181260;0.705043;0.880731;0.880731;56245
2019-10-10;0.880915;0.935519;0.796219;0.830901;0.830901;38451
2019-10-11;0.831133;0.851925;0.786157;0.814068;0.814068;52769
2019-10-12;0.813864;1.193101;0.813613;0.832137;0.832137;49667
2019-10-13;0.831799;0.974509;0.594608;0.796759;0.796759;45176
2019-10-14;0.796759;0.796759;0.416466;0.654804;0.654804;44116
2019-10-15;0.655286;0.724064;0.539678;0.707307;0.707307;57043
2019-10-16;0.706938;0.734394;0.416031;0.524333;0.524333;54194
2019-10-17;0.524439;0.756165;0.523490;0.633851;0.633851;45694
2019-10-18;0.633851;0.740759;0.559275;0.575056;0.575056;53176
2019-10-19;0.575045;1.114587;0.565359;1.114587;1.114587;46127
2019-10-20;1.114612;1.115590;0.725596;1.091694;1.091694;42333
2019-10-21;1.091846;1.099163;0.825194;0.825542;0.825542;44185
2019-10-22;0.825594;1.034565;0.818501;0.888697;0.888697;42551
2019-10-23;0.888733;0.940055;0.768452;0.863714;0.863714;50689
2019-10-24;0.863714;0.921470;0.749148;0.761288;0.761288;34488
2019-10-25;0.761288;0.936007;0.750014;0.920538;0.920538;36599
2019-10-26;0.920112;1.063802;0.778972;0.812793;0.812793;55689
2019-10-27;0.812479;1.042448;0.812207;0.934359;0.934359;54189
2019-10-28;0.933723;1.042765;0.888257;0.989573;0.989573;46251
2019-10-29;0.989757;1.035206;0.892988;0.918924;0.918924;48751
2019-10-30;0.919166;1.017693;0.865377;0.888814;0.888814;43117
2019-10-31;0.888664;1.039604;0.472231;0.937730;0.937730;42998
2019-11-01;0.937285;0.948248;0.682184;0.918794;0.918794;59939
2019-11-02;0.918794;0.950299;0.734120;0.914142;0.914142;50330
2019-11-03;0.914695;0.950561;0.740339;0.779415;0.779415;43016
2019-11-04;0.778513;0.949420;0.739672;0.937841;0.937841;60909
2019-11-05;0.937841;1.021742;0.746123;0.881923;0.881923;50214
2019-11-06;0.881919;1.007930;0.748366;0.981292;0.981292;45662
2019-11-07;0.981329;0.983146;0.741317;0.917732;0.917732;44349
2019-11-08;0.917385;0.993449;0.705024;0.741105;0.741105;60489
2019-11-09;0.740934;0.797524;0.727957;0.748792;0.748792;47293
2019-11-10;0.748712;0.799686;0.739191;0.794190;0.794190;54467
2019-11-11;0.794089;0.794960;0.724772;0.737709;0.737709;52786
2019-11-12;0.737751;0.874240;0.733433;0.873930;0.873930;39258
2019-11-13;0.874109;0.922520;0.797174;0.802085;0.802085;48155
2019-11-14;0.802005;0.874390;0.784325;0.829935;0.829935;50570
2019-11-15;0.831131;0.861385;0.698275;0.797485;0.797485;51797
2019-11-16;0.797716;0.854811;0.699837;0.735537;0.735537;65852
2019-11-17;0.735537;0.839628;0.667174;0.748188;0.748188;44065
2019-11-18;0.748386;0.771847;0.666557;0.714832;0.714832;43665
2019-11-19;0.714775;0.753109;0.657111;0.659192;0.659192;38571
2019-11-20;0.659192;0.785611;0.657672;0.750284;0.750284;44328
2019-11-21;0.749448;0.867865;0.698686;0.719670;0.719670;46313
2019-11-22;0.719670;0.835746;0.631975;0.711738;0.711738;42867
2019-11-23;0.711874;0.794443;0.646327;0.730864;0.730864;33508
2019-11-24;0.730864;0.794208;0.651711;0.746714;0.746714;40019
2019-11-25;0.746910;0.760329;0.552332;0.660893;0.660893;38120
2019-11-26;0.660893;0.718329;0.534540;0.666089;0.666089;48367
2019-11-27;0.658808;0.667603;0.529193;0.581006;0.581006;53396
2019-11-28;0.581115;0.782531;0.577727;0.714905;0.714905;40785
2019-11-29;0.714872;0.796011;0.602157;0.647823;0.647823;37956
2019-11-30;0.647809;0.811856;0.626159;0.732097;0.732097;44618
2019-12-01;0.732254;0.772746;0.677399;0.770136;0.770136;33605
2019-12-02;0.770102;0.782990;0.665764;0.756656;0.756656;37441
2019-12-03;0.756656;0.777821;0.718105;0.776255;0.776255;37324
2019-12-04;0.776188;0.817594;0.710813;0.786637;0.786637;40072
2019-12-05;0.785201;0.809004;0.726128;0.753727;0.753727;47170
2019-12-06;0.753697;1.020471;0.738044;1.008103;1.008103;37367
2019-12-07;1.008287;1.512107;0.869408;1.507306;1.507306;48798
2019-12-08;1.507314;1.510403;0.938442;1.127503;1.127503;45484
2019-12-09;1.127263;1.445861;0.886945;0.991926;0.991926;44363
2019-12-10;0.992226;1.215271;0.724560;0.857677;0.857677;32353
2019-12-11;0.857679;0.897318;0.583455;0.662065;0.662065;39769
2019-12-12;0.662065;0.720517;0.581841;0.715085;0.715085;40656
2019-12-13;0.714983;0.764520;0.652963;0.706514;0.706514;45378
2019-12-14;0.706529;0.760794;0.639368;0.721951;0.721951;42479
2019-12-15;0.721622;0.721622;0.533517;0.614056;0.614056;35428
2019-12-16;0.614075;0.714975;0.573120;0.686900;0.686900;28192
2019-12-17;0.686900;1.174727;0.577580;0.613419;0.613419;40302
2019-12-18;0.613419;1.099011;0.586615;0.948852;0.948852;42773
2019-12-19;0.948852;1.086601;0.682528;0.841618;0.841618;36050
2019-12-20;0.841618;0.894193;0.697772;0.698712;0.698712;43335
2019-12-21;0.698368;0.870567;0.693881;0.698216;0.698216;40295
2019-12-22;0.698228;0.875376;0.697316;0.845383;0.845383;45548
2019-12-23;0.845361;0.933795;0.605706;0.693915;0.693915;41320
2019-12-24;0.693904;0.745065;0.643817;0.646398;0.646398;36670
2019-12-25;0.645724;0.720674;0.642295;0.672260;0.672260;34982
2019-12-26;0.672260;0.730754;0.583518;0.674062;0.674062;41132
2019-12-27;0.674047;0.717627;0.579768;0.624422;0.624422;42354
2019-12-28;0.624490;0.721177;0.602943;0.685407;0.685407;51278
2019-12-29;0.685574;0.736070;0.559387;0.656695;0.656695;34244
2019-12-30;0.656695;0.728084;0.592865;0.598196;0.598196;33695
2019-12-31;0.597804;0.700326;0.595213;0.625818;0.625818;33915
2020-01-01;0.625818;0.810147;0.614500;0.717137;0.717137;41206
2020-01-02;0.717093;0.764713;0.601377;0.626601;0.626601;34981
2020-01-03;0.626716;0.809080;0.625620;0.685612;0.685612;33088
2020-01-04;0.685255;0.781007;0.634371;0.706539;0.706539;32892
2020-01-05;0.705936;0.746417;0.645916;0.647509;0.647509;38349
2020-01-06;0.648053;0.689302;0.644586;0.673457;0.673457;45604
2020-01-07;0.673340;0.714654;0.673102;0.709536;0.709536;36675
2020-01-08;0.709536;0.738054;0.665462;0.708092;0.708092;55577
2020-01-09;0.706936;0.708573;0.597127;0.636670;0.636670;48445
2020-01-10;0.637268;0.715100;0.610622;0.715100;0.715100;43385
